Date,ACWI,AGG,ARCC,ARKK,BIL,BIZD,BTC-USD,BX,DBMF,ETH-USD,IEF,KKR,KMLM,PSP,QAI,QQQ,SMH,SPY,^IRX
2021-09-30,92.19366455078125,100.18196868896484,13.614396095275879,108.71830749511719,78.40444946289062,10.916007041931152,43790.89453125,100.75640869140625,21.169214248657227,3001.678955078125,101.74817657470703,58.70998001098633,24.975624084472656,59.46352767944336,29.18517303466797,349.0518493652344,124.71184539794922,404.5107727050781,0.02800000086426735
2021-10-01,92.96870422363281,100.4877700805664,13.815296173095703,109.34781646728516,78.40444946289062,11.01412582397461,48116.94140625,100.24544525146484,21.11080551147461,3307.51611328125,102.16352844238281,59.48146057128906,24.95408821105957,59.78109359741211,29.295442581176758,351.2165832519531,124.81890869140625,409.3179626464844,0.02800000086426735
2021-10-04,91.8245849609375,100.41785430908203,13.815296173095703,105.43305969238281,78.38732147216797,11.027121543884277,49112.90234375,96.08837890625,20.977296829223633,3380.089111328125,102.03981018066406,58.12171173095703,25.294391632080078,58.9871826171875,29.11166000366211,343.8446960449219,121.5681381225586,404.0393981933594,0.02800000086426735
2021-10-05,92.61809539794922,100.18196868896484,13.902353286743164,107.25273132324219,78.3958740234375,11.098599433898926,51514.8125,99.43134307861328,21.103979110717773,3518.5185546875,101.7216796875,59.67433547973633,25.475309371948242,59.503204345703125,29.2219295501709,348.4862976074219,123.27626037597656,408.2434387207031,0.03500000014901161
2021-10-06,92.69190216064453,100.2256088256836,13.915749549865723,108.13797760009766,78.3958740234375,11.150583267211914,55361.44921875,98.61724853515625,21.09563446044922,3580.56201171875,101.74817657470703,59.65504455566406,25.350387573242188,59.18564987182617,29.203550338745117,350.7193298339844,123.65096282958984,409.94012451171875,0.03999999910593033
2021-10-07,93.70684051513672,99.94598388671875,13.922442436218262,110.75437927246094,78.3958740234375,11.105096817016602,53805.984375,99.83839416503906,21.075912475585938,3587.974853515625,101.34166717529297,61.1208610534668,25.37192726135254,59.979557037353516,29.24030876159668,353.9371643066406,125.18875885009766,413.484375,0.03999999910593033
2021-10-08,93.6053466796875,99.72756958007812,14.049680709838867,108.78715515136719,78.3958740234375,11.196069717407227,53967.84765625,100.83435821533203,21.21700096130371,3563.75927734375,101.12077331542969,63.174930572509766,25.475309371948242,60.217735290527344,29.26787567138672,352.17218017578125,123.97215270996094,412.7302551269531,0.03999999910593033
2021-10-11,93.05174255371094,99.57026672363281,13.895657539367676,108.43305206298828,78.3958740234375,11.176575660705566,57484.7890625,99.19751739501953,21.289066314697266,3545.35400390625,100.87332153320312,63.09779357910156,25.885395050048828,59.62229919433594,29.212739944458008,349.47119140625,123.23245239257812,409.7421569824219,0.03999999910593033
2021-10-12,92.93180847167969,99.93729400634766,14.049680709838867,109.9084701538086,78.3958740234375,11.215564727783203,56041.05859375,100.40997314453125,21.195764541625977,3492.5732421875,101.33282470703125,62.96278381347656,25.582998275756836,60.01924514770508,29.24949836730957,348.2522888183594,121.98664855957031,408.73358154296875,0.03999999910593033
2021-10-13,93.6330337524414,100.1644515991211,14.042984008789062,111.57077026367188,78.3958740234375,11.287040710449219,57401.09765625,102.7916488647461,21.254932403564453,3606.20166015625,101.5272445678711,63.4256706237793,25.402080535888672,61.09103012084961,29.33220100402832,351.041015625,123.02806091308594,410.20404052734375,0.04500000178813934
2021-10-14,94.84173583984375,100.35668182373047,14.042984008789062,113.68553161621094,78.38732147216797,11.287040710449219,57321.5234375,105.68423461914062,21.42788314819336,3786.01416015625,101.7658462524414,64.42859649658203,25.492542266845703,61.84523391723633,29.424095153808594,357.50604248046875,126.7216796875,417.10394287109375,0.03999999910593033
2021-10-15,95.61678314208984,100.11203002929688,14.089859962463379,113.90193176269531,78.3958740234375,11.300037384033203,61593.94921875,106.55029296875,21.603872299194336,3862.634765625,101.26213073730469,63.849971771240234,25.785459518432617,62.12308883666992,29.470041275024414,359.75860595703125,127.78254699707031,420.280517578125,0.03799999877810478
2021-10-18,95.6721420288086,100.0421371459961,14.076468467712402,115.13143920898438,78.38732147216797,11.326030731201172,62026.078125,107.2258071899414,21.467329025268555,3748.76025390625,101.12077331542969,64.7371826171875,25.742380142211914,62.00401306152344,29.41490364074707,363.3762512207031,128.78990173339844,421.5247497558594,0.0430000014603138
2021-10-19,96.48408508300781,99.75377655029297,14.116649627685547,117.63963317871094,78.38732147216797,11.371517181396484,64261.9921875,109.806640625,21.6326961517334,3877.65087890625,100.75847625732422,66.06800842285156,25.72515296936035,62.91701126098633,29.561931610107422,366.1260986328125,130.26441955566406,424.77679443359375,0.05000000074505806
2021-10-20,96.7701187133789,99.68385314941406,14.116649627685547,116.75438690185547,78.38732147216797,11.397509574890137,65992.8359375,111.4521484375,21.707794189453125,4155.9921875,100.71424865722656,68.064208984375,25.74669075012207,63.393348693847656,29.607881546020508,365.64825439453125,129.69020080566406,426.44525146484375,0.05000000074505806
2021-10-21,96.78856658935547,99.47417449951172,14.170221328735352,117.69866180419922,78.38732147216797,11.417001724243164,62210.171875,114.76912689208984,21.786685943603516,4054.32275390625,100.44917297363281,70.51371002197266,25.775117874145508,64.06816864013672,29.54355812072754,367.8812561035156,131.1696014404297,427.5575256347656,0.05000000074505806
2021-10-22,96.79780578613281,99.66638946533203,14.237189292907715,115.81996154785156,78.38732147216797,11.436495780944824,60692.265625,119.19464874267578,21.756343841552734,3970.181884765625,100.70541381835938,70.9187240600586,25.72515296936035,64.46514129638672,29.552745819091797,364.7901916503906,130.0113983154297,427.11444091796875,0.05000000074505806
2021-10-25,97.12996673583984,99.76251983642578,14.263975143432617,119.81340789794922,78.3958740234375,11.423500061035156,63039.82421875,120.87478637695312,21.83902359008789,4217.876953125,100.82913970947266,72.1916732788086,25.811304092407227,64.7826919555664,29.561931610107422,368.52490234375,130.66835021972656,429.40496826171875,0.05000000074505806
2021-10-26,97.07461547851562,99.94598388671875,14.324248313903809,119.21341705322266,78.37873840332031,11.410501480102539,60363.79296875,123.11784362792969,21.849647521972656,4131.10205078125,100.95287322998047,73.82142639160156,25.802688598632812,65.10025024414062,29.54355812072754,369.685302734375,131.4129180908203,429.7913818359375,0.05000000074505806
2021-10-27,96.59481811523438,100.278076171875,14.438089370727539,116.73472595214844,78.37873840332031,11.378012657165527,58482.38671875,118.20735168457031,21.72599983215332,3930.25732421875,101.51844024658203,73.61890411376953,25.63038444519043,64.42542266845703,29.479232788085938,370.5433044433594,130.30337524414062,427.88739013671875,0.05000000074505806
2021-10-28,97.4344482421875,100.19941711425781,14.531845092773438,119.7740707397461,78.3958740234375,11.455988883972168,60622.13671875,120.70156860351562,21.717655181884766,4287.31884765625,101.25332641601562,76.42518615722656,25.451187133789062,65.61627197265625,29.488418579101562,374.6583251953125,132.78524780273438,432.0159912109375,0.04800000041723251
2021-10-29,97.1668701171875,100.17321014404297,14.357728958129883,119.29209899902344,78.3958740234375,11.417001724243164,62227.96484375,120.82376861572266,22.051424026489258,4414.74658203125,101.29750061035156,76.8302230834961,25.926748275756836,65.10025024414062,29.49760627746582,376.50128173828125,133.1648406982422,432.8926696777344,0.04800000041723251
2021-11-01,97.65589141845703,100.1119155883789,14.404605865478516,123.06916046142578,78.3958740234375,11.397509574890137,61004.40625,120.08182525634766,22.085559844970703,4324.626953125,101.28952026367188,74.88223266601562,25.76650619506836,65.25901794433594,29.598691940307617,377.7884216308594,134.69288635253906,433.63720703125,0.03999999910593033
2021-11-02,97.71125793457031,100.31324005126953,14.19031047821045,121.07243347167969,78.37873840332031,11.33902645111084,63226.40234375,125.63333892822266,22.005151748657227,4584.798828125,101.53713989257812,77.88137817382812,25.759613037109375,65.41781616210938,29.488418579101562,379.3681335449219,136.17713928222656,435.3905029296875,0.04500000178813934
2021-11-03,98.33867645263672,100.1119155883789,14.08316421508789,122.59703063964844,78.37873840332031,11.326030731201172,62970.046875,126.13087463378906,21.842817306518555,4607.19384765625,101.21878051757812,80.42726135253906,25.359004974365234,66.13233947753906,29.525177001953125,383.3953552246094,137.525146484375,438.0487060546875,0.04500000178813934
2021-11-04,98.55088806152344,100.44449615478516,14.009501457214355,122.35112762451172,78.38732147216797,11.33902645111084,61452.23046875,126.15705871582031,21.6645565032959,4537.32421875,101.76708221435547,78.18995666503906,25.419309616088867,65.9735336303711,29.617069244384766,388.3099060058594,143.21885681152344,440.1130065917969,0.03500000014901161
2021-11-05,98.74464416503906,100.83836364746094,14.063075065612793,120.2855453491211,78.38732147216797,11.429997444152832,61125.67578125,124.42876434326172,21.979358673095703,4486.2431640625,102.32423400878906,77.41848754882812,25.17377471923828,66.1720199584961,29.690584182739258,388.68048095703125,144.338134765625,441.63995361328125,0.03999999910593033
2021-11-08,98.92919158935547,100.65454864501953,14.143436431884766,121.37735748291016,78.3958740234375,11.514472007751465,67566.828125,123.98358917236328,21.931570053100586,4812.08740234375,101.88204193115234,76.11658477783203,25.39777183532715,66.05293273925781,29.663013458251953,388.1539611816406,146.9368133544922,442.01708984375,0.03500000014901161
2021-11-09,98.6800537109375,100.93460845947266,13.989409446716309,118.59374237060547,78.37873840332031,11.423500061035156,66971.828125,127.78063201904297,22.08935546875,4735.06884765625,102.3507080078125,76.81092834472656,25.250450134277344,65.93385314941406,29.708961486816406,385.4821472167969,147.1314697265625,440.5560607910156,0.03999999910593033
2021-11-10,97.7850570678711,100.25196075439453,14.076468467712402,114.62979888916016,78.37873840332031,11.410501480102539,64995.23046875,121.7315673828125,22.024871826171875,4636.17431640625,101.47526550292969,73.35855102539062,25.70447540283203,64.98115539550781,29.552745819091797,379.8166809082031,142.48887634277344,437.0118103027344,0.04500000178813934
2021-11-11,98.1080093383789,100.06816101074219,14.08316421508789,115.41667938232422,78.38732147216797,11.462488174438477,64949.9609375,123.35513305664062,22.021080017089844,4730.38427734375,101.14806365966797,75.316162109375,25.72256851196289,65.49720001220703,29.653825759887695,380.86981201171875,145.05349731445312,437.1531982421875,0.03999999910593033
2021-11-12,98.79078674316406,100.0506362915039,14.022895812988281,116.54783630371094,78.38732147216797,11.449492454528809,64155.94140625,124.82156372070312,22.059009552001953,4667.115234375,101.3603286743164,76.11324310302734,25.479618072509766,66.1720199584961,29.635446548461914,384.8775939941406,146.5280303955078,440.45233154296875,0.0430000014603138
2021-11-15,98.73541259765625,99.68310546875,13.94922924041748,115.60356903076172,78.38732147216797,11.384512901306152,63557.87109375,124.64698028564453,22.1424503326416,4557.50390625,100.96236419677734,75.13743591308594,25.688968658447266,65.93385314941406,29.681392669677734,384.78973388671875,146.3333740234375,440.60308837890625,0.03799999877810478
2021-11-16,98.93840789794922,99.64808654785156,13.955928802490234,116.97077941894531,78.37873840332031,11.391008377075195,60161.24609375,125.88646697998047,22.252443313598633,4216.365234375,100.87390899658203,75.49491119384766,26.08009910583496,65.93385314941406,29.653825759887695,387.5298767089844,148.2312774658203,442.3469543457031,0.03999999910593033
2021-11-17,98.66161346435547,99.88438415527344,13.862174987792969,114.80684661865234,78.37873840332031,11.3585205078125,60368.01171875,126.63713073730469,21.940677642822266,4287.59375,101.23649597167969,75.84272766113281,25.677766799926758,65.89415740966797,29.635446548461914,387.7345886230469,147.3504638671875,441.27239990234375,0.04500000178813934
2021-11-18,98.68928527832031,99.97189331054688,13.9291410446167,111.95437622070312,78.38732147216797,11.365017890930176,56942.13671875,128.18215942382812,22.07417869567871,4000.65087890625,101.29840850830078,75.75579833984375,25.643306732177734,65.7353744506836,29.552745819091797,391.7520751953125,150.97593688964844,442.771240234375,0.04500000178813934
2021-11-19,98.33867645263672,100.1644287109375,13.815296173095703,111.3838882446289,78.38732147216797,11.27404499053955,58119.578125,127.8242416381836,21.763168334960938,4298.306640625,101.57251739501953,75.65914916992188,25.63382911682129,65.21932220458984,29.50679588317871,393.9363708496094,151.9297637939453,441.9793701171875,0.04500000178813934
2021-11-22,97.74815368652344,99.68310546875,13.76842212677002,106.71173858642578,78.38732147216797,11.300037384033203,56289.2890625,126.03484344482422,21.957361221313477,4088.457763671875,100.82972717285156,75.6495132446289,25.847490310668945,64.58419799804688,29.313823699951172,389.363037109375,149.63766479492188,440.735107421875,0.03999999910593033
2021-11-23,97.72047424316406,99.28926849365234,13.755026817321777,104.22321319580078,78.37873840332031,11.326030731201172,57569.07421875,127.02120208740234,22.1993408203125,4340.763671875,100.41407012939453,74.08434295654297,26.13610076904297,63.829994201660156,29.30463218688965,387.58837890625,148.55245971679688,441.31951904296875,0.04500000178813934
2021-11-24,97.75737762451172,99.51683044433594,13.815296173095703,106.0035400390625,78.38732147216797,11.33902645111084,56280.42578125,129.38670349121094,22.138656616210938,4239.9814453125,100.72355651855469,74.11333465576172,26.180038452148438,63.67121124267578,29.27706527709961,388.8365173339844,150.05133056640625,442.4978332519531,0.05000000074505806
2021-11-26,95.37689208984375,100.22569274902344,13.627791404724121,105.36420440673828,78.37873840332031,11.202567100524902,53569.765625,125.52857208251953,21.224590301513672,4030.908935546875,102.02352142333984,71.83320617675781,25.12466812133789,62.361270904541016,29.074899673461914,381.4646911621094,145.7007293701172,432.62872314453125,0.0430000014603138
2021-11-29,96.23497772216797,100.27821350097656,13.667967796325684,105.16747283935547,78.38732147216797,11.222062110900879,57806.56640625,129.95408630371094,21.152528762817383,4445.10498046875,101.79360961914062,73.72687530517578,25.05746841430664,63.234580993652344,29.139225006103516,389.74334716796875,151.55018615722656,437.9355773925781,0.03799999877810478
2021-11-30,94.92476654052734,100.44449615478516,13.567516326904297,103.9576416015625,78.37873840332031,11.144086837768555,57005.42578125,123.46858978271484,21.52801513671875,4631.47900390625,102.40375518798828,71.92982482910156,24.5379695892334,62.361270904541016,29.056522369384766,384.0194396972656,148.3772735595703,429.4144592285156,0.04800000041723251
